YouTube URL,Chunk Number,Chunk Filename,Transcript,Processed Transcript,Topic
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,65,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk64.wav,this will be the most important election in the history of our country under the current Administration we are indeed a nation and decline we have an inflation crisis that is making life unaffordable ravaging the incomes of working and low-income families and crushing just simply crushing our people like never before that I've never seen anything like it we also have an illegal immigration,important election history country current Administration nation decline inflation crisis making life unaffordable ravaging incomes working low - income families crushing simply crushing people like seen like illegal immigration,0
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,66,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk65.wav,taking place right now as we sit here in this beautiful Arena to massive Invasion at our Southern border that is spread misery crime poverty and disease and destruction to communities all across our land nobody's ever seen anything like it then there is an international crisis the likes of which the world has seldom been part of nobody can believe what's happening war is now raging in Europe in the,taking place right sit beautiful Arena massive Invasion Southern border spread misery crime poverty disease destruction communities land seen like international crisis likes world seldom believe happening war raging Europe,-1
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,67,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk66.wav,a growing Specter of conflict hangs over Taiwan Korea the Philippines and all of Asia and our planet is teetering on the edge of world war three and this will be a war like no other War because of Weaponry the weapons are no longer army tanks going back and forth shooting at each other these weapons are obliteration  it's time for a change this Administration can't come,growing Specter conflict hangs Taiwan Korea Philippines Asia planet teetering edge world war war like War Weaponry weapons longer army tanks going forth shooting weapons obliteration   time change Administration come,1
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,68,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk67.wav,close to solving the problems we're dealing with very tough very Fierce People their fears people  and we don't have fears paper we have people that are a lot less than Fierce except when it comes to cheating on elections and a couple of other things and a  Glendale pool  so tonight I make this pledge to the great people of America,close solving problems dealing tough Fierce People fears people   fears paper people lot Fierce comes cheating elections couple things   Glendale pool   tonight pledge great people America,-1
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,69,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk68.wav,I will and the devastating inflation crisis immediately bring down interest rates and lower the cost of energy we will drill baby drill,devastating inflation crisis immediately bring interest rates lower cost energy drill baby drill,0
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,70,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk69.wav,can you believe what they do  but by doing that we will lead a large-scale  decline in prices prices will start to come down energy raised it they took our energy policies and destroyed them immediately went back to him but by that time so much was lost but we will do it at levels that nobody's ever seen before it will end lots of different things will start pay,believe   lead large - scale   decline prices prices start come energy raised took energy policies destroyed immediately went time lost levels seen end lots different things start pay,0
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,71,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk70.wav,of debt and start lowering taxes even further we gave you the largest tax stuff or do it more now people don't realize  I brought taxes way down way way down and yet we took in more revenues the following year than we did when the tax rate was much higher most people said how did you do that because it was incentive everybody was coming to the country that you were bringing back billions and billions of dollars into our country that companies made it impossible to bring it,debt start lowering taxes gave largest tax stuff people realize   brought taxes way way way took revenues following year tax rate higher people said incentive everybody coming country bringing billions billions dollars country companies impossible bring,0
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,72,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk71.wav,like the tax rate was too high and the legal complications were far too great a change both of them and hundreds of billions of dollars by Apple and so many other companies report back into our nation that we had an economy that likes of which nobody no Nation had ever seen China we were beating them  at levels that were incredible  and they know it I know it will do it again but will do,like tax rate high legal complications far great change hundreds billions dollars Apple companies report nation economy likes Nation seen China beating   levels incredible   know know,0
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,73,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk72.wav,even better I will and the illegal immigration crisis by closing our border and finishing the wall most of which I've already built  on the wall we were dealing with a very difficult Congress and I said oh that's okay we won't go to Congress I call it an invasion we gave our military almost 800 billion.,better illegal immigration crisis closing border finishing wall built   wall dealing difficult Congress said oh okay wo Congress invasion gave military 800 billion .,1
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,74,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk73.wav,I said I'm going to take a little of that money cuz this is an invasion we built most of the wall is already built and we built it through using the funds because what's more what's better than that we have to stop The Invasion into our country that's killing hundreds of thousands of people a year we're not going to let that happen  I will and every single International crisis that the current,said going little money cuz invasion built wall built built funds better stop Invasion country killing hundreds thousands people year going let happen   single International crisis current,0
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,75,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk74.wav,Administration has created including the horrible war with Russia and Ukraine which would have never happened if I was president and the War caused by the attack on Israel which would have never happened if I was President the ran was broke Iran had no money now Iran has 250 billion dollars they made it all over the last two-and-a-half years they were broke I watch the other day on a show called To Face the Nation is,Administration created including horrible war Russia Ukraine happened president War caused attack Israel happened President ran broke Iran money Iran 250 billion dollars - - - half years broke watch day called Face Nation,1
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,76,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk75.wav,don't say that  and they had a congressman who was a Democrat say well what do you like them or not I ran was broke the only with drop I told China and other countries if you buy from a wren we will not let you do any business in this country and we will put tariffs on every product you do send in of 100% or more  and they said to me while I think that's about it that we weren't going to buy any oil and they were ready to make a deal around was going to make it,  congressman Democrat like ran broke drop told China countries buy wren let business country tariffs product send 100 %   said think going buy oil ready deal going,-1
